"start","end","precipitations"
1605474000,1605477600,0
1605477600,1605481200,0
1605481200,1605484800,0
1605484800,1605488400,0
1605488400,1605492000,0
1605492000,1605495600,0
1605495600,1605499200,0
1605499200,1605502800,0
1605502800,1605506400,0
1605506400,1605510000,0
1605510000,1605513600,0
1605513600,1605517200,0.4
1605517200,1605520800,0.6
1605520800,1605524400,0.2
1605524400,1605528000,1
1605528000,1605531600,0.8
1605531600,1605535200,0
1605535200,1605538800,0
1605538800,1605542400,0
1605542400,1605546000,0
1605546000,1605549600,0
1605549600,1605553200,0
1605553200,1605556800,0
1605556800,1605560400,0
1605560400,1605564000,0
1605564000,1605567600,0.2
1605567600,1605571200,0.8
1605571200,1605574800,0.4
1605574800,1605578400,0.2
1605578400,1605582000,0
1605582000,1605585600,0
1605585600,1605589200,0
1605589200,1605592800,0
1605592800,1605596400,0
1605596400,1605600000,0
1605600000,1605603600,0
1605603600,1605607200,0
1605607200,1605610800,0
1605610800,1605614400,0
1605614400,1605618000,0
1605618000,1605621600,0
1605621600,1605625200,0
1605625200,1605628800,0
1605628800,1605632400,0
1605632400,1605636000,0
1605636000,1605639600,0
1605639600,1605643200,0
1605643200,1605646800,0
1605646800,1605650400,0
1605650400,1605654000,0
1605654000,1605657600,0
1605657600,1605661200,0
1605661200,1605664800,0
1605664800,1605668400,0
1605668400,1605672000,0
1605672000,1605675600,0
1605675600,1605679200,0
1605679200,1605682800,0
1605682800,1605686400,0
1605686400,1605690000,0
1605690000,1605693600,0
1605693600,1605697200,0
1605697200,1605700800,0
1605700800,1605704400,0
1605704400,1605708000,0
1605708000,1605711600,0
1605711600,1605715200,0
1605715200,1605718800,0
1605718800,1605722400,0
1605722400,1605726000,0
1605726000,1605729600,0
1605729600,1605733200,0
1605733200,1605736800,0
1605736800,1605740400,0
1605740400,1605744000,0
1605744000,1605747600,0
1605747600,1605751200,0
1605751200,1605754800,0
1605754800,1605758400,0
1605758400,1605762000,0
1605762000,1605765600,0.2
1605765600,1605769200,0
1605769200,1605772800,0
1605772800,1605776400,0
1605776400,1605780000,0
1605780000,1605783600,0
1605783600,1605787200,0
1605787200,1605790800,0
1605790800,1605794400,0
1605794400,1605798000,0
1605798000,1605801600,0
1605801600,1605805200,0
1605805200,1605808800,0
1605808800,1605812400,0
1605812400,1605816000,0
1605816000,1605819600,0
1605819600,1605823200,0
1605823200,1605826800,0
1605826800,1605830400,0
1605830400,1605834000,0
1605834000,1605837600,0
1605837600,1605841200,0
1605841200,1605844800,0
1605844800,1605848400,0
1605848400,1605852000,2.4
1605852000,1605855600,1.8
1605855600,1605859200,1.4
1605859200,1605862800,1
1605862800,1605866400,2.2
1605866400,1605870000,0.2
1605870000,1605873600,0
1605873600,1605877200,0
1605877200,1605880800,0
1605880800,1605884400,0
1605884400,1605888000,0
1605888000,1605891600,0
1605891600,1605895200,0
1605895200,1605898800,0
1605898800,1605902400,0
1605902400,1605906000,0
1605906000,1605909600,0
1605909600,1605913200,0
1605913200,1605916800,0
1605916800,1605920400,0
1605920400,1605924000,0
1605924000,1605927600,0
1605927600,1605931200,0
1605931200,1605934800,0
1605934800,1605938400,0
1605938400,1605942000,0
1605942000,1605945600,0
1605945600,1605949200,0
1605949200,1605952800,0
1605952800,1605956400,0
1605956400,1605960000,0
1605960000,1605963600,0
1605963600,1605967200,0
1605967200,1605970800,0
1605970800,1605974400,0
1605974400,1605978000,0
1605978000,1605981600,0
1605981600,1605985200,0
1605985200,1605988800,0
1605988800,1605992400,0
1605992400,1605996000,0
1605996000,1605999600,0
1605999600,1606003200,0
1606003200,1606006800,0
1606006800,1606010400,0
1606010400,1606014000,0
1606014000,1606017600,0
1606017600,1606021200,0
1606021200,1606024800,0
1606024800,1606028400,0
1606028400,1606032000,0
1606032000,1606035600,0
1606035600,1606039200,0
1606039200,1606042800,0
1606042800,1606046400,0
1606046400,1606050000,0
1606050000,1606053600,0
1606053600,1606057200,0
1606057200,1606060800,0
1606060800,1606064400,0
1606064400,1606068000,0
1606068000,1606071600,0
1606071600,1606075200,0
1606075200,1606078800,0
1606078800,1606082400,0
1606082400,1606086000,0
1606086000,1606089600,0
1606089600,1606093200,0
1606093200,1606096800,0
1606096800,1606100400,0
1606100400,1606104000,0
1606104000,1606107600,0
1606107600,1606111200,0
1606111200,1606114800,0
1606114800,1606118400,0
1606118400,1606122000,0
1606122000,1606125600,0
1606125600,1606129200,0
1606129200,1606132800,0
1606132800,1606136400,0
1606136400,1606140000,0
1606140000,1606143600,0
1606143600,1606147200,0
1606147200,1606150800,0
1606150800,1606154400,0
1606154400,1606158000,0
1606158000,1606161600,0
1606161600,1606165200,0
1606165200,1606168800,0
1606168800,1606172400,0
1606172400,1606176000,0
1606176000,1606179600,0
1606179600,1606183200,0
1606183200,1606186800,0
1606186800,1606190400,0
1606190400,1606194000,0
1606194000,1606197600,0
1606197600,1606201200,0
1606201200,1606204800,0
1606204800,1606208400,0
1606208400,1606212000,0
1606212000,1606215600,0
1606215600,1606219200,0
1606219200,1606222800,0
1606222800,1606226400,0
1606226400,1606230000,0
1606230000,1606233600,0
1606233600,1606237200,0
1606237200,1606240800,0
1606240800,1606244400,0
1606244400,1606248000,0
1606248000,1606251600,0
1606251600,1606255200,0
1606255200,1606258800,0
1606258800,1606262400,0
1606262400,1606266000,0
1606266000,1606269600,0
1606269600,1606273200,0
1606273200,1606276800,0
1606276800,1606280400,0
1606280400,1606284000,0
1606284000,1606287600,0
1606287600,1606291200,0
1606291200,1606294800,0
1606294800,1606298400,0
1606298400,1606302000,0
1606302000,1606305600,0
1606305600,1606309200,0
1606309200,1606312800,0
1606312800,1606316400,0
1606316400,1606320000,0
1606320000,1606323600,0
1606323600,1606327200,0
1606327200,1606330800,0
1606330800,1606334400,0
1606334400,1606338000,0
1606338000,1606341600,0
1606341600,1606345200,0
1606345200,1606348800,0
1606348800,1606352400,0
1606352400,1606356000,0
1606356000,1606359600,0
1606359600,1606363200,0
1606363200,1606366800,0
1606366800,1606370400,0
1606370400,1606374000,0
1606374000,1606377600,0
1606377600,1606381200,0
1606381200,1606384800,0
1606384800,1606388400,0
1606388400,1606392000,0
1606392000,1606395600,0
1606395600,1606399200,0
1606399200,1606402800,0
1606402800,1606406400,0
1606406400,1606410000,0
1606410000,1606413600,0
1606413600,1606417200,0
1606417200,1606420800,0
1606420800,1606424400,0
1606424400,1606428000,0
1606428000,1606431600,0
1606431600,1606435200,0
1606435200,1606438800,0
1606438800,1606442400,0
1606442400,1606446000,0
1606446000,1606449600,0
1606449600,1606453200,0
1606453200,1606456800,0
1606456800,1606460400,0
1606460400,1606464000,0
1606464000,1606467600,0
1606467600,1606471200,0
1606471200,1606474800,0
1606474800,1606478400,0
1606478400,1606482000,0
1606482000,1606485600,0
1606485600,1606489200,0
1606489200,1606492800,0
1606492800,1606496400,0
1606496400,1606500000,0
1606500000,1606503600,0
1606503600,1606507200,0
1606507200,1606510800,0
1606510800,1606514400,0
1606514400,1606518000,0
1606518000,1606521600,0
1606521600,1606525200,0
1606525200,1606528800,0
1606528800,1606532400,0.2
1606532400,1606536000,0
1606536000,1606539600,0
1606539600,1606543200,0
1606543200,1606546800,0.2
1606546800,1606550400,0
1606550400,1606554000,0
1606554000,1606557600,0
1606557600,1606561200,0
1606561200,1606564800,0
1606564800,1606568400,0
1606568400,1606572000,0
1606572000,1606575600,0
1606575600,1606579200,0
1606579200,1606582800,0
1606582800,1606586400,0
1606586400,1606590000,0
1606590000,1606593600,0
1606593600,1606597200,0
1606597200,1606600800,0
1606600800,1606604400,0.8
1606604400,1606608000,0.6
1606608000,1606611600,0.4
1606611600,1606615200,0
1606615200,1606618800,0
1606618800,1606622400,0
1606622400,1606626000,0
1606626000,1606629600,0
1606629600,1606633200,0.4
1606633200,1606636800,1
1606636800,1606640400,0.2
1606640400,1606644000,0.2
1606644000,1606647600,0
1606647600,1606651200,0.2
1606651200,1606654800,0.2
1606654800,1606658400,0
1606658400,1606662000,0
1606662000,1606665600,0
1606665600,1606669200,0
1606669200,1606672800,0
1606672800,1606676400,0
1606676400,1606680000,0
1606680000,1606683600,0
1606683600,1606687200,0
1606687200,1606690800,0
1606690800,1606694400,0
1606694400,1606698000,0
1606698000,1606701600,0
1606701600,1606705200,0
1606705200,1606708800,0
1606708800,1606712400,0
1606712400,1606716000,0
1606716000,1606719600,0
1606719600,1606723200,0
1606723200,1606726800,0
1606726800,1606730400,0
1606730400,1606734000,0
1606734000,1606737600,0
1606737600,1606741200,0
1606741200,1606744800,0
1606744800,1606748400,0
1606748400,1606752000,0
1606752000,1606755600,0
1606755600,1606759200,0
1606759200,1606762800,0
1606762800,1606766400,0
1606766400,1606770000,0
1606770000,1606773600,0
1606773600,1606777200,0
1606777200,1606780800,0
1606780800,1606784400,0
1606784400,1606788000,0
1606788000,1606791600,0.2
1606791600,1606795200,0
1606795200,1606798800,0
1606798800,1606802400,0
1606802400,1606806000,0
1606806000,1606809600,0
1606809600,1606813200,0
1606813200,1606816800,0
1606816800,1606820400,0
1606820400,1606824000,0
1606824000,1606827600,0
1606827600,1606831200,0
1606831200,1606834800,0
1606834800,1606838400,0
1606838400,1606842000,0
1606842000,1606845600,0
1606845600,1606849200,0
1606849200,1606852800,0
1606852800,1606856400,0.6
1606856400,1606860000,1
1606860000,1606863600,4.2
1606863600,1606867200,2.4
1606867200,1606870800,2.4
1606870800,1606874400,3.6
1606874400,1606878000,0.6
1606878000,1606881600,0
1606881600,1606885200,0.2
1606885200,1606888800,0.4
1606888800,1606892400,0
1606892400,1606896000,0.8
1606896000,1606899600,0.2
1606899600,1606903200,0
1606903200,1606906800,0.2
1606906800,1606910400,0.4
1606910400,1606914000,0
1606914000,1606917600,0
1606917600,1606921200,0.4
1606921200,1606924800,0.8
1606924800,1606928400,0.8
1606928400,1606932000,1.2
1606932000,1606935600,1.4
1606935600,1606939200,1.4
1606939200,1606942800,1.4
1606942800,1606946400,1.8
1606946400,1606950000,0.8
1606950000,1606953600,0.6
1606953600,1606957200,0.4
1606957200,1606960800,0.2
1606960800,1606964400,0.2
1606964400,1606968000,0
1606968000,1606971600,0
1606971600,1606975200,0.2
1606975200,1606978800,0
1606978800,1606982400,0
1606982400,1606986000,0
1606986000,1606989600,0
1606989600,1606993200,0
1606993200,1606996800,0
1606996800,1607000400,0
1607000400,1607004000,0
1607004000,1607007600,0
1607007600,1607011200,0
1607011200,1607014800,0
1607014800,1607018400,0
1607018400,1607022000,0
1607022000,1607025600,0
1607025600,1607029200,0
1607029200,1607032800,0
1607032800,1607036400,0
1607036400,1607040000,0
1607040000,1607043600,0
1607043600,1607047200,0
1607047200,1607050800,0
1607050800,1607054400,0
1607054400,1607058000,0
1607058000,1607061600,0
1607061600,1607065200,0
1607065200,1607068800,0
1607068800,1607072400,0
1607072400,1607076000,0
1607076000,1607079600,0
1607079600,1607083200,0
1607083200,1607086800,0
1607086800,1607090400,0
1607090400,1607094000,0
1607094000,1607097600,0
1607097600,1607101200,0
1607101200,1607104800,0
1607104800,1607108400,0
1607108400,1607112000,0
1607112000,1607115600,0
1607115600,1607119200,0
1607119200,1607122800,0
1607122800,1607126400,0
1607126400,1607130000,0.4
1607130000,1607133600,2.6
1607133600,1607137200,2
1607137200,1607140800,2.2
1607140800,1607144400,0.8
1607144400,1607148000,0.8
1607148000,1607151600,0.8
1607151600,1607155200,0.2
1607155200,1607158800,0
1607158800,1607162400,0.6
1607162400,1607166000,0
1607166000,1607169600,0.4
1607169600,1607173200,0
1607173200,1607176800,0.2
1607176800,1607180400,0
1607180400,1607184000,0.2
1607184000,1607187600,0
1607187600,1607191200,0
1607191200,1607194800,0
1607194800,1607198400,0
1607198400,1607202000,0
1607202000,1607205600,0
1607205600,1607209200,1.4
1607209200,1607212800,0.6
1607212800,1607216400,0.6
1607216400,1607220000,0.4
1607220000,1607223600,0.4
1607223600,1607227200,0.2
1607227200,1607230800,0.2
1607230800,1607234400,0
1607234400,1607238000,0.2
1607238000,1607241600,0
1607241600,1607245200,0
1607245200,1607248800,0
1607248800,1607252400,0.4
1607252400,1607256000,0.2
1607256000,1607259600,0
1607259600,1607263200,0
1607263200,1607266800,0.6
1607266800,1607270400,0.4
1607270400,1607274000,0.6
1607274000,1607277600,0.4
1607277600,1607281200,0.2
1607281200,1607284800,0
1607284800,1607288400,0
1607288400,1607292000,0
1607292000,1607295600,0
1607295600,1607299200,0
1607299200,1607302800,0
1607302800,1607306400,0
1607306400,1607310000,0
1607310000,1607313600,0
1607313600,1607317200,0
1607317200,1607320800,0
1607320800,1607324400,0
1607324400,1607328000,0
1607328000,1607331600,0
1607331600,1607335200,0
